SPREFID,USUBJID,OMEXCLFL,OMSTAT,OMREASND,OMTESTCD,OMTEST,OMSPEC,OMSTRES,OMSTRESU,OMDY,SEX,trial_set_description
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.2739,%,29,M,Control
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,EPIDIDYMIDES,1.108,g,29,M,Control
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.38906,%,29,M,Control
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,PROSTATE GLAND,0.509,g,29,M,Control
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.17873,%,29,M,Control
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,SEMINAL VESICLES,0.606,g,29,M,Control
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.21279,%,29,M,Control
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,ADRENAL GLANDS,0.074,g,29,M,Control
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02598,%,29,M,Control
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,SPLEEN,0.651,g,29,M,Control
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.22859,%,29,M,Control
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,THYMUS,0.582,g,29,M,Control
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.20436,%,29,M,Control
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,LIVER,11.252,g,29,M,Control
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,BRAIN,2.045,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.19284,%,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,HEART,0.976,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,HEART,0.32789,%,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,LIVER,12.316,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.1376,%,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,KIDNEYS,2.398,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.80562,%,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,TESTES,3.205,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.0767,%,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,EPIDIDYMIDES,0.983,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.33024,%,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,PROSTATE GLAND,0.773,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.25969,%,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,SEMINAL VESICLES,0.88,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.29564,%,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,ADRENAL GLANDS,0.048,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.01613,%,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,SPLEEN,0.701,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.2355,%,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,WEIGHT,Weight,THYMUS,0.574,g,29,M,Dose group 1
T105000-6,T105000-6-0018,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.68703,%,29,M,Dose group 1
T105000-6,T105000-6-0051,,,,WEIGHT,Weight,BRAIN,1.875,g,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.87318,%,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,WEIGHT,Weight,HEART,0.746,g,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,OWBW,Organ to Body Weight Ratio,HEART,0.34741,%,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,WEIGHT,Weight,LIVER,8.466,g,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.9426,%,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,WEIGHT,Weight,KIDNEYS,1.541,g,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.71764,%,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,WEIGHT,Weight,OVARIES,0.172,g,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.0801,%,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,WEIGHT,Weight,UTERUS,0.625,g,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.29106,%,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,WEIGHT,Weight,ADRENAL GLANDS,0.085,g,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.03958,%,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,WEIGHT,Weight,SPLEEN,0.433,g,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20165,%,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,WEIGHT,Weight,THYMUS,0.397,g,30,F,Dose group 1
T105000-6,T105000-6-0051,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.18488,%,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,WEIGHT,Weight,BRAIN,2.013,g,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.9316,%,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,WEIGHT,Weight,THYMUS,0.332,g,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.21751,%,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,WEIGHT,Weight,SPLEEN,0.47,g,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.04674,%,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,WEIGHT,Weight,ADRENAL GLANDS,0.101,g,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.25361,%,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,WEIGHT,Weight,UTERUS,0.548,g,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.07358,%,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,WEIGHT,Weight,OVARIES,0.159,g,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.79878,%,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,WEIGHT,Weight,KIDNEYS,1.726,g,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.0064,%,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,WEIGHT,Weight,LIVER,8.657,g,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,OWBW,Organ to Body Weight Ratio,HEART,0.36838,%,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,WEIGHT,Weight,HEART,0.796,g,30,F,Dose group 1
T105000-6,T105000-6-0057,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.15365,%,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,WEIGHT,Weight,BRAIN,1.897,g,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.19862,%,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,WEIGHT,Weight,HEART,0.857,g,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,OWBW,Organ to Body Weight Ratio,HEART,0.39585,%,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,WEIGHT,Weight,LIVER,8.347,g,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8555,%,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,WEIGHT,Weight,KIDNEYS,1.58,g,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.7298,%,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,WEIGHT,Weight,OVARIES,0.125,g,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.05774,%,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,WEIGHT,Weight,UTERUS,0.673,g,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.31086,%,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,WEIGHT,Weight,ADRENAL GLANDS,0.063,g,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.0291,%,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,WEIGHT,Weight,SPLEEN,0.47,g,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.21709,%,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,WEIGHT,Weight,THYMUS,0.43,g,30,F,Dose group 1
T105000-6,T105000-6-0060,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.87622,%,30,F,Dose group 1
T105000-6,T105000-6-0065,,,,WEIGHT,Weight,BRAIN,1.858,g,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.84959,%,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,WEIGHT,Weight,HEART,0.728,g,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33289,%,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,WEIGHT,Weight,LIVER,8.67,g,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.9645,%,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,WEIGHT,Weight,KIDNEYS,1.777,g,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.81255,%,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,WEIGHT,Weight,OVARIES,0.232,g,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.10608,%,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,WEIGHT,Weight,UTERUS,0.544,g,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.24875,%,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,WEIGHT,Weight,ADRENAL GLANDS,0.114,g,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.05213,%,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,WEIGHT,Weight,SPLEEN,0.528,g,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.24143,%,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,WEIGHT,Weight,THYMUS,0.464,g,30,F,Dose group 2
T105000-6,T105000-6-0065,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.21217,%,30,F,Dose group 2
T105000-6,T105000-6-0078,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,KIDNEYS,,,,F,Dose group 3
T105000-6,T105000-6-0078,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,LIVER,,,,F,Dose group 3
T105000-6,T105000-6-0078,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,HEART,,,,F,Dose group 3
T105000-6,T105000-6-0078,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,BRAIN,,,,F,Dose group 3
T105000-6,T105000-6-0078,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,OVARIES,,,,F,Dose group 3
T105000-6,T105000-6-0078,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,THYMUS,,,,F,Dose group 3
T105000-6,T105000-6-0078,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,SPLEEN,,,,F,Dose group 3
T105000-6,T105000-6-0078,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,ADRENAL GLANDS,,,,F,Dose group 3
T105000-6,T105000-6-0078,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,UTERUS,,,,F,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,BRAIN,1.985,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.15537,%,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,HEART,1.035,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,HEART,0.34361,%,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,LIVER,11.609,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8541,%,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,KIDNEYS,2.37,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.78682,%,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,TESTES,3.319,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.1019,%,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,EPIDIDYMIDES,0.993,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.32967,%,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,PROSTATE GLAND,0.633,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.21015,%,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,SEMINAL VESICLES,1.034,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.34328,%,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,ADRENAL GLANDS,0.051,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.01693,%,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,SPLEEN,0.632,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20982,%,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,WEIGHT,Weight,THYMUS,0.468,g,31,M,Dose group 3
T105000-6,T105000-6-0033,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.65901,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,BRAIN,1.965,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.15725,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,HEART,0.991,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,HEART,0.37731,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,LIVER,11.97,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.5574,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,KIDNEYS,2.18,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.83001,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,TESTES,3.47,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.3212,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,EPIDIDYMIDES,1.01,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.38455,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,PROSTATE GLAND,0.361,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.13745,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,SEMINAL VESICLES,1.041,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.39635,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,ADRENAL GLANDS,0.047,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.01789,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,SPLEEN,0.535,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.2037,%,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,WEIGHT,Weight,THYMUS,0.413,g,31,M,Dose group 3
T105000-6,T105000-6-0038,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.74815,%,31,M,Dose group 3
T105000-6,T105000-6-0045,,,,WEIGHT,Weight,BRAIN,1.977,g,30,F,Control
T105000-6,T105000-6-0045,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.19206,%,30,F,Control
T105000-6,T105000-6-0045,,,,WEIGHT,Weight,HEART,0.783,g,30,F,Control
T105000-6,T105000-6-0045,,,,OWBW,Organ to Body Weight Ratio,HEART,0.3615,%,30,F,Control
T105000-6,T105000-6-0045,,,,WEIGHT,Weight,LIVER,8.435,g,30,F,Control
T105000-6,T105000-6-0045,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8943,%,30,F,Control
T105000-6,T105000-6-0045,,,,WEIGHT,Weight,KIDNEYS,2.071,g,30,F,Control
T105000-6,T105000-6-0045,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.95616,%,30,F,Control
T105000-6,T105000-6-0045,,,,WEIGHT,Weight,OVARIES,0.166,g,30,F,Control
T105000-6,T105000-6-0045,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.07664,%,30,F,Control
T105000-6,T105000-6-0045,,,,WEIGHT,Weight,UTERUS,0.778,g,30,F,Control
T105000-6,T105000-6-0045,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.35919,%,30,F,Control
T105000-6,T105000-6-0045,,,,WEIGHT,Weight,ADRENAL GLANDS,0.095,g,30,F,Control
T105000-6,T105000-6-0045,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.04386,%,30,F,Control
T105000-6,T105000-6-0045,,,,WEIGHT,Weight,SPLEEN,0.455,g,30,F,Control
T105000-6,T105000-6-0045,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.21007,%,30,F,Control
T105000-6,T105000-6-0045,,,,WEIGHT,Weight,THYMUS,0.416,g,30,F,Control
T105000-6,T105000-6-0045,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.91276,%,30,F,Control
