USUBJID,STUDYID,DOSDUR,ROUTE,LBTEST,LBTESTCD,LBCAT,LBORRES,LBORRESU,LBMETHOD,LBSPEC,SEX,INITBW,BWORRESU,SPECIES,STRAIN,TRTV,START_YEAR,AGE,ANESTHETICS
T103165-6-0007,T103165-6,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,180,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0007,T103165-6,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.58,mmol/l,iBroker:Ca,SERUM,M,180,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0007,T103165-6,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,1.86,mmol/l,iBroker:P,SERUM,M,180,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0008,T103165-6,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.5,mmol/l,iBroker:K,SERUM,M,173,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0008,T103165-6,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,173,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0008,T103165-6,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.38,mmol/l,iBroker:P,SERUM,M,173,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0008,T103165-6,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.58,mmol/l,iBroker:Ca,SERUM,M,173,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0009,T103165-6,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0009,T103165-6,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.4,mmol/l,iBroker:K,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0009,T103165-6,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.54,mmol/l,iBroker:Ca,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0009,T103165-6,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.01,mmol/l,iBroker:P,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0010,T103165-6,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.56,mmol/l,iBroker:Ca,SERUM,M,184,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0010,T103165-6,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,184,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0010,T103165-6,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.6,mmol/l,iBroker:K,SERUM,M,184,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0010,T103165-6,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.14,mmol/l,iBroker:P,SERUM,M,184,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103236-5-0001,T103236-5,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0001,T103236-5,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.99,mmol/l,iBroker:P,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0001,T103236-5,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.5,mmol/l,iBroker:K,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0001,T103236-5,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.49,mmol/l,iBroker:Ca,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0002,T103236-5,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,191,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0002,T103236-5,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.5,mmol/l,iBroker:K,SERUM,M,191,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0002,T103236-5,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.47,mmol/l,iBroker:Ca,SERUM,M,191,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0002,T103236-5,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.89,mmol/l,iBroker:P,SERUM,M,191,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0003,T103236-5,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,190,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0003,T103236-5,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.18,mmol/l,iBroker:P,SERUM,M,190,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0003,T103236-5,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.52,mmol/l,iBroker:Ca,SERUM,M,190,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0003,T103236-5,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/l,iBroker:K,SERUM,M,190,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0004,T103236-5,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.18,mmol/l,iBroker:P,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0004,T103236-5,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0004,T103236-5,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.33,mmol/l,iBroker:Ca,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0004,T103236-5,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,3.7,mmol/l,iBroker:K,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0005,T103236-5,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/l,iBroker:K,SERUM,M,189,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0005,T103236-5,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,189,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0005,T103236-5,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.91,mmol/l,iBroker:P,SERUM,M,189,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0005,T103236-5,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.63,mmol/l,iBroker:Ca,SERUM,M,189,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0006,T103236-5,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.24,mmol/l,iBroker:P,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0006,T103236-5,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0006,T103236-5,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.3,mmol/l,iBroker:K,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0006,T103236-5,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.59,mmol/l,iBroker:Ca,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0007,T103236-5,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.83,mmol/l,iBroker:P,SERUM,M,200,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0007,T103236-5,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.5,mmol/l,iBroker:K,SERUM,M,200,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0007,T103236-5,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,200,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0007,T103236-5,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.49,mmol/l,iBroker:Ca,SERUM,M,200,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0008,T103236-5,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.59,mmol/l,iBroker:Ca,SERUM,M,182,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0008,T103236-5,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/l,iBroker:K,SERUM,M,182,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0008,T103236-5,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.93,mmol/l,iBroker:P,SERUM,M,182,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0008,T103236-5,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,182,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0009,T103236-5,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.53,mmol/l,iBroker:Ca,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0009,T103236-5,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.3,mmol/l,iBroker:K,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0009,T103236-5,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.87,mmol/l,iBroker:P,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0009,T103236-5,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0010,T103236-5,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.64,mmol/l,iBroker:Ca,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0010,T103236-5,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0010,T103236-5,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.5,mmol/l,iBroker:K,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103236-5-0010,T103236-5,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.92,mmol/l,iBroker:P,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0001,T103239-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.43,mmol/l,iBroker:Ca,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0001,T103239-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.62,mmol/l,iBroker:P,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0001,T103239-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.9,mmol/l,iBroker:K,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0001,T103239-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0002,T103239-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5,mmol/l,iBroker:K,SERUM,M,225,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0002,T103239-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.49,mmol/l,iBroker:Ca,SERUM,M,225,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0002,T103239-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,2.2,mmol/l,iBroker:P,SERUM,M,225,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0002,T103239-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,225,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0003,T103239-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0003,T103239-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.6,mmol/l,iBroker:K,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0003,T103239-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.47,mmol/l,iBroker:Ca,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0003,T103239-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.31,mmol/l,iBroker:P,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0004,T103239-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,142,mmol/l,iBroker:Na,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0004,T103239-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.51,mmol/l,iBroker:Ca,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0004,T103239-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.56,mmol/l,iBroker:P,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0004,T103239-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.3,mmol/l,iBroker:K,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0005,T103239-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.3,mmol/l,iBroker:K,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0005,T103239-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0005,T103239-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.53,mmol/l,iBroker:Ca,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0005,T103239-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.61,mmol/l,iBroker:P,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0006,T103239-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/l,iBroker:K,SERUM,M,201,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0006,T103239-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,201,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0006,T103239-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.47,mmol/l,iBroker:Ca,SERUM,M,201,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0006,T103239-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.77,mmol/l,iBroker:P,SERUM,M,201,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0007,T103239-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.49,mmol/l,iBroker:Ca,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0007,T103239-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,2.09,mmol/l,iBroker:P,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0007,T103239-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5,mmol/l,iBroker:K,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0007,T103239-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0008,T103239-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.44,mmol/l,iBroker:Ca,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0008,T103239-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0008,T103239-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/l,iBroker:K,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0008,T103239-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.32,mmol/l,iBroker:P,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0009,T103239-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.87,mmol/l,iBroker:P,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0009,T103239-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.2,mmol/l,iBroker:K,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0009,T103239-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.5,mmol/l,iBroker:Ca,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0009,T103239-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0010,T103239-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,220,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0010,T103239-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.55,mmol/l,iBroker:Ca,SERUM,M,220,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0010,T103239-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,2.24,mmol/l,iBroker:P,SERUM,M,220,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103239-8-0010,T103239-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/l,iBroker:K,SERUM,M,220,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103241-1-0033,T103241-1,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,155,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0033,T103241-1,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.3,mmol/l,iBroker:P,SERUM,M,155,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0033,T103241-1,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.54,mmol/l,iBroker:Ca,SERUM,M,155,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0033,T103241-1,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.9,mmol/l,iBroker:K,SERUM,M,155,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0034,T103241-1,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.47,mmol/l,iBroker:Ca,SERUM,M,160,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0034,T103241-1,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,160,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0034,T103241-1,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.51,mmol/l,iBroker:P,SERUM,M,160,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0034,T103241-1,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.9,mmol/l,iBroker:K,SERUM,M,160,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0035,T103241-1,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.54,mmol/l,iBroker:Ca,SERUM,M,148,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0035,T103241-1,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,148,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0035,T103241-1,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.26,mmol/l,iBroker:P,SERUM,M,148,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0035,T103241-1,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,5,mmol/l,iBroker:K,SERUM,M,148,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0036,T103241-1,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.44,mmol/l,iBroker:Ca,SERUM,M,158,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0036,T103241-1,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,158,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
